Harris County,32876
Harris town,59
Harris township,357
Harrisburg city,2317
Harrisburg town,274
Harrisburg township,10662
Harrisburg village,331
Harrisburg village (pt.),331
Harrison charter township,24918
Harrison city,13130
Harrison city (pt.),29
Harrison County,39299
Harrison town,472
Harrison township,657
Harrison village,246
Harrison village (pt.),7331
Harrisonburg city,52478
Harrisonburg village,338
Harrisonville city,9983
Harriston township,127
Harristown township,1885
Harristown village,1341
Harristown village (pt.),11
Harrisville borough,885
Harrisville city,474
Harrisville town,949
Harrisville township,1291
Harrisville village,631
Harrod village,413
Harrodsburg city,8361
Harrogate city,4365
Harrold town,126
Hart city,2107
Hart County,25377
Hart Lake township,505
Hart township,1671
Hart UT,25
Harter township,6270
Hartford city,2635
Hartford city (pt.),0
Hartford City city,6042
Hartford City town,601
Hartford County,897985
Hartford town,124705
Hartford township,885
Hartford village,1388
Hartford village (pt.),826
Hartington city,1513
Hartland city,311
Hartland town,2129
Hartland township,1998
Hartland village,9205
Hartleton borough,285
Hartley city,1628
Hartley County,6089
Hartley township,1824
Hartline town,156
Hartly town,71
Hartman city,527
Hartman town,73
Hart's Location town,42
Hartsburg town,104
Hartsburg village,311
Hartselle city,14459
Hartsgrove township,1563
Hartshorne city,2027
Hartsville city,7852
Hartsville town,383
Hartsville/Trousdale County,8002
Hartville city,598
Hartville town,62
Hartville village,2962
Hartwell city,4487
Hartwick city,85
Hartwick town,2064
Hartwick township,556
Harvard city,9230
Harvard city (pt.),0
Harvard town,6566
Harvard township,1107
Harvel township,237
Harvel village,217
Harvel village (pt.),60
Harvey Cedars borough,344
Harvey city,25347
Harvey city (pt.),2013
Harvey County,34820
Harvey township,93
Harveys Lake borough,2777
Harveysburg village,552
Harveyville city,246
Harwich town,12188
Harwinton town,5531
Harwood city,760
Harwood Heights village,8675
Harwood township,629
Harwood village,47
Hasbrouck Heights borough,12147
Haskell city,4396
Haskell County,4106
Haskell town,1993
Haskell township,2013
Haskins village,1223
Haslet city,1719
Haslet city (pt.),0
Hassan Valley township,678
Hassell town,82
Hastings borough,1238
Hastings charter township,2963
Hastings city,150
Hastings city (pt.),22564
Hastings town,620
Hastings township,48
Hastings-on-Hudson village,7975
Haswell town,68
Hatboro borough,7426
Hatch town,141
Hatch village,1601
Hatfield borough,3314
Hatfield city,57
Hatfield town,403
Hatfield township,17589
Hatley town,469
Hatley village,602
Hattiesburg city,47016
Hattiesburg city (pt.),41820
Hatton city,771
Hatton town,102
Hatton township,921
Haubstadt town,1637
Haugen township,172
Haugen village,284
Haughton town,3400
Hauser city,680
Havana city,372
Havana town,1698
Havana township,4560
Havelock city,136
Havelock township,176
Haven city,1225
Haven township,1632
Havensville city,144
Haverford township,48909
Haverhill city,175
Haverhill town,1993
Haverhill township,1522
Haverstraw town,37530
Haverstraw village,12172
Haviland city,684
Haviland village,212
Havre city,9792
Havre de Grace city,13512
Haw Creek township,450
Haw River town,2373
Hawaii,1419561
Hawaii County,194190
Hawaiian Gardens city,14557
Hawarden city,2543
Hawes township,1059
Hawesville city,1010
Hawk Cove city,489
Hawk Creek township,193
Hawk Point city,679
Hawkeye city,428
Hawkeye township,32
Hawkins city,1285
Hawkins County,56735
Hawkins town,152
Hawkins village,288
Hawkinsville city,5507
Hawksnest township,21
Hawley borough,1163
Hawley city,2098
Hawley town,331
Hawley township,490
Haworth borough,3448
Haworth town,295
Hawthorn borough,479
Hawthorn Woods village,7875
Hawthorn Woods village (pt.),6333
Hawthorne borough,19048
Hawthorne city,87583
Hawthorne town,1129
Hawthorne township,272
Haxtun town,933
Hay Brook township,246
Hay Creek township,890
Hay Lake UT,83
Hay River town,572
Hay Springs village,551
Hay township,1343
Haycock township,2219
Hayden city,13870
Hayden Lake city,590
Hayden town,1341
Hayden town (pt.),648
Hayes Center village,207
Hayes County,933
Hayes township,244
Hayesville city,49
Hayesville town,348
Hayesville village,461
Hayfield city,1328
Hayfield township,474
Hayland township,496
Haymarket town,1973
Haynes city,23
Haynes town,140
Haynes township,691
Haynesville town,2194
Hayneville town,874
Hays city,21044
Hays County,185025
Haysi town,476
Haysville borough,70
Haysville city,11112
Haysville city (pt.),567
Hayti city,2818
Hayti Heights city,597
Hayti town,380
Hayti township,291
Hayward city,154612
Hayward town,3516
Hayward township,376
Haywood City village,204
Haywood County,59471
Hazard city,5346
Hazard village,68
Hazel city,411
Hazel Crest village,14182
Hazel Crest village (pt.),9452
Hazel Green town,1119
Hazel Green village,1241
Hazel Green village (pt.),1228
Hazel Grove township,15
Hazel Park city,16604
Hazel Run city,61
Hazel Run township,187
Hazel town,90
Hazel township,22
Hazelhurst town,1269
Hazelton city,747
Hazelton township,156
Hazelwood city,25666
Hazen city,1403
Hazle township,9563
Hazlehurst city,4181
Hazlet township,20166
Hazleton city,820
Hazleton town,257
Head of the Harbor village,1480
Headland city,4700
Headrick town,92
Healdsburg city,11656
Healdton city,2792
Heard County,11603
Hearne city,4416
Heartwell village,72
Heath city,10456
Heath city (pt.),0
Heath Springs town,867
Heath town,258
Heath township,3403
Heavener city,3368
Heber city,13599
Heber Springs city,7174
Hebron city,1563
Hebron Estates city,1134
Hebron town,9564
Hebron town (pt.),0
Hebron township,2320
Hebron village,1205
Hecker village,489
Hecker village (pt.),489
Hecla city,228
Hecla township,45
Hector city,1089
Hector town,452
Hector township,217
Hedgesville town,320
Hedley city,312
Hedrick city,749
Hedwig Village city,2677
Heflin city,3517
Heflin village,234
Hegbert township,90
Hegins township,3484
Hegne township,39
Hegton township,204
Heidelberg borough,1238
Heidelberg city,124
Heidelberg town,687
Heidelberg township,1730
Heier township,146
Height of Land township,687
Heimdal township,55
Helen city,526
Helen township,847
Helena city,17883
Helena city (pt.),2241
Helena town,1419
Helena township,990
Helena village,222
Helena village (pt.),132
Helena-West Helena city,11320
Helendale township,104
Helga township,1479
Helgeland township,54
Helix city,186
Hellam township,6002
Hellertown borough,5858
Helmetta borough,2218
Helotes city,8364
Helper city,2144
Helt township,2508
Helvetia town,627
Helvetia township,8614
Hematite township,325
Hemby Bridge town,1645
Hemen township,27
Hemet city,83032
Hemingford village,808
Hemingway town,434
Hemlock township,2272
Hemlock village,155
Hempfield township,3733
Hemphill city,1199
Hemphill County,4180
Hempstead city,6699
Hempstead County,22327
Hempstead town,770116
Hempstead village,55527
Henagar city,2344
Henden township,110
Henderson city,183
Henderson County,6916
Henderson town,1722
Henderson township,1130
Henderson village,253
Hendersonville city,13650
Hendley village,24
Hendren town,497
Hendricks city,694
Hendricks County,156056
Hendricks town,265
Hendricks township,1290
Hendrickson township,316
Hendrix town,82
Hendrum city,298
Hendrum township,92
Hendry County,38505
Henefer town,834
Henlopen Acres town,132
Hennepin County,1212064
Hennepin township,1213
Hennepin village,722
Hennessey town,2194
Henniker town,4850
Henning city,798
Henning town,921
Henning township,370
Henning village,247
Henrico County,321924
Henrietta city,363
Henrietta town,43639
Henrietta township,4691
Henriette city,70
Henrieville town,220
Henry city,2336
Henry Clay township,2029
Henry County,17190
Henry town,267
Henry township,2559
Henry village,105
Henryetta city,5759
Henryville township,199
Hensley township,1273
Hepburn city,23
Hepburn township,2761
Hephzibah city,3949
Hepler city,132
Heppner city,1284
Heralds Prairie township,578
Herberg township,64
Herculaneum city,3843
Hercules city,25086
Hereford city,15216
Hereford township,2923
Hereim township,230
Herington city,2413
Herington city (pt.),2413
Heritage Creek city,1111
Herkimer County,63744
Herkimer town,10001
Herkimer township,220
Herkimer village,7592
Herl township,319
Herman city,433
Herman town,1124
Herman township,56
Herman village,267
Hermann city,2378
Hermantown city,9704
Hermiston city,17137
Hermitage city,808
Hermon town,5762
Hermon village,409
Hermosa Beach city,19891
Hermosa town,398
Hernando city,15290
Hernando County,175855
Herndon borough,314
Herndon city,133
Herndon town,24554
Heron Lake city,689
Heron Lake township,333
Herreid city,417
Herrick town,104
Herrick township,615
Herrick village,429
Herriman city,28556
Herrin city,12852
Herrings village,91
Herscher village,1566
Hersey town,80
Hersey township,1919
Hersey village,348
Hershey village,663
Hertford County,24308
Hertford town,2140
Herzog township,865
Hesper township,56
Hesperia city,92749
Hesperia village,938
Hesperia village (pt.),337
Hessmer village,781
Hesston city,3734
Heth township,1268
Hetland town,45
Hettick village,176
Hettick village (pt.),71
Hettinger city,1256
Hettinger County,2660
Hettinger township,198
Heuvelton village,718
Hewett town,289
Hewitt city,250
Hewitt town,635
Hewitt village,821
Hewlett Bay Park village,428
Hewlett Harbor village,1274
Hewlett Neck village,473
Heyburn city,3183
Heyworth village,2906
Hialeah city,235563
Hialeah Gardens city,23555
Hiawassee city,907
Hiawatha city,7157
Hiawatha township,700
Hibberts gore,1
Hibbing city,16302
Hickman city,2212
Hickman County,4734
Hickman township,45
Hickory city,40143
Hickory city (pt.),65
Hickory County,9219
Hickory Creek town,4007
Hickory Flat town,565
Hickory Grove town,479
Hickory Grove township,404
Hickory Hill city,116
Hickory Hill township,408
Hickory Hills city,14177
Hickory Hills city (pt.),1952
Hickory Point township,18254
Hickory Ridge city,261
Hickory town,534
Hickory township,150
Hickory Valley town,94
Hicksville township,4907
Hicksville village,3468
Hico city,1330
Hico city (pt.),0
Hidalgo city,13497
Hidalgo County,4560
Hidalgo village,105
Hidden Hills city,1919
Hidden township,49
Hiddenwood township,23
Hideaway city,3194
Hideout town,705
Hidewood township,91
Higbee city,554
Higdem township,84
Higden town,118
Higgins city,429
Higgins township,1897
Higginson town,643
Higginsport village,246
Higginsville city,4670
Higgston town,317
High Bridge borough,3588
High Forest township,1011
High Hill city,188
High Point city,108629
High Point city (pt.),5407
High Prairie township,2074
High Shoals city,713
High Springs city,5672
Highfill town,628
Highgate town,3608
Highland Beach town,3687
Highland Center township,42
Highland charter township,19725
Highland city,1050
Highland city (pt.),7037
Highland County,43045
Highland Falls village,3841
Highland Grove township,294
Highland Haven city,443
Highland Heights city,7194
Highland Hills village,992
Highland Lake town,423
Highland Park borough,14436
Highland Park city,29871
Highland Park city (pt.),25946
Highland Park town,8950
Highland Park village,243
Highland plantation,71
Highland town,23127
Highland township,285
Highland village,253
Highland Village city,15995
Highland-District 2 township,587
Highlanding township,193
Highlands borough,4926
Highlands County,98236
Highlands town,12201
Highlands town (pt.),4
Highlandville city,934
Highmore city,779
Highpoint township,64
Highspire borough,2378
Hightstown borough,5567
Highwater township,165
Highwood city,5387
Hiland township,33
Hilbert village,1114
Hilda town,430
Hildale city,2926
Hildebran town,2000
Hildreth village,355
Hiles town,309
Hill City city,1454
Hill City township,1570
Hill Country Village city,1050
Hill County,16596
Hill Lake township,422
Hill River township,156
Hill town,1092
Hill township,1320
Hillburn village,979
Hillcrest Heights town,269
Hillcrest village,1292
Hillcrest village (pt.),2
Hilliar township,3932
Hilliard city,32465
Hilliard city (pt.),53
Hilliard town,3123
Hillman city,37
Hillman township,2064
Hillman village,672
Hillman village (pt.),4
Hillrose town,250
Hills and Dales city,144
Hills and Dales village,221
Hills city,806
Hillsboro Beach town,1981
Hillsboro city,6089
Hillsboro city (pt.),159
Hillsboro town,527
Hillsboro township,6928
Hillsborough County,1316298
Hillsborough town,11413
Hillsborough township,39544
Hillsdale borough,10482
Hillsdale city,8149
Hillsdale County,45830
Hillsdale town,1886
Hillsdale township,2011
Hillsdale village,511
Hillsgrove township,287
Hillside township,21919
Hillside village,8195
Hillsview town,3
Hillsville town,2680
Hilltop city,738
Hilltown township,15190
Hillview city,8002
Hillview village,188
Hillyard township,668
Hilshire Village city,796
Hilton Head Island town,40039
Hilton township,50
Hilton village,5952
Hiltonia town,327
Hinckley city,1782
Hinckley town,698
Hinckley township,790
Hinckley village,2070
Hindman city,751
Hinds County,243729
Hindsboro village,308
Hindsville town,61
Hi-Nella borough,858
Hines city,1500
Hines township,693
Hinesburg town,4497
Hinesville city,34815
Hingham town,22964
Hinsdale County,786
Hinsdale town,1980
Hinsdale village,17446
Hinsdale village (pt.),2309
Hinton city,943
Hinton town,3220
Hinton township,1132
Hiram city,3705
Hiram town,1610
Hiram township,318
Hiram village,1299
Hire township,223
Hitchcock city,7442
Hitchcock County,2901
Hitchcock town,122
Hitchita town,87
Hitterdal city,202
Hittle township,586
Hixon town,802
Hixton town,663
Hixton village,430
Hoaglin township,659
Hoard town,816
Hobart city,28635
Hobart city (pt.),23930
Hobart township,38704
Hobart village,421
Hobbs city,37118
Hoberg village,56
Hobgood town,338
Hoboken city,530
Hobson city,219
Hobson City town,764
Hocking County,28725
Hocking township,5244
Hockley County,23577
Hodgdon town,1292
Hodge village,457
Hodgeman County,1916
Hodgenville city,3242
Hodges town,285
Hodges township,297
Hodgkins village,1881
Hoff township,156
Hoffman city,678
Hoffman Estates village,52347
Hoffman Estates village (pt.),52347
Hoffman town,578
Hoffman township,17
Hoffman village,496
Hogan township,1163
Hogansville city,3090
Hohenwald city,3679
Ho-Ho-Kus borough,4171
Hoisington city,2664
Hokah city,561
Hokah township,492
Hoke County,51611
Hokes Bluff city,4325
Holbrook city,5016
Holbrook town,11026
Holbrook village,203
Holcomb city,2120
Holcomb township,1457
Holden Beach town,619
Holden city,2291
Holden town,3090
Holden township,457
Holden UT,21
Holdenville city,5780
Holderness town,2107
Holding township,1174
Holdingford city,704
Holdrege city,5508
Holgate village,1100
Holgate village (pt.),53
Holiday City village,52
Holiday City village (pt.),41
Holiday Hills village,593
Holiday Lakes town,1167
Holladay city,27129
Holland charter township,37433
Holland city,549
Holland city (pt.),7073
Holland Patent village,456
Holland town,619
Holland township,413
Holland village,1702
Hollandale city,299
Hollandale village,291
Hollansburg village,224
Hollenback township,1200
Hollenberg city,20
Holley village,1756
Holliday city,1728
Holliday village,134
Hollidaysburg borough,5779
Hollis city,1974
Hollis town,4407
Hollis township,1892
Hollister city,37086
Hollister town,48
Holliston town,14388
Hollow Creek city,806
Hollow Rock town,706
Holloway city,89
Holloway village,327
Hollowayville village,82
Holly Grove city,561
Holly Hill city,11765
Holly Hill town,1249
Holly Pond town,806
Holly Ridge town,1944
Holly Springs city,10237
Holly Springs town,30157
Holly town,766
Holly township,11570
Holly village,6195
Hollyvilla city,549
Hollywood city,148047
Hollywood Park town,3258
Hollywood town,982
Hollywood township,1055
Holmdel township,16694
Holmen village,9564
Holmes Beach city,4098
Holmes City township,813
Holmes County,19650
Holmes township,330
Holmesville township,513
Holmesville village,388
Holmwood township,44
Holsclaw township,17
Holst township,374
Holstein city,1393
Holstein village,227
Holt city,88
Holt city (pt.),395
Holt County,4516
Holt Creek township,23
Holt township,276
Holton city,3316
Holton town,468
Holton township,2502
Holts Summit city,3522
Holtville city,6290
Holway town,962
Holy Cross city,177
Holy Cross township,143
Holyoke city,2263
Holyoke township,183
Holyrood city,437
Home Brook township,254
Home Lake township,144
Home township,538
Homecroft town,740
Homedale city,2582
Homeland city,860
Homen township,124
Homer city,5415
Homer City borough,1656
Homer Glen village,24364
Homer Glen village (pt.),0
Homer town,1131
Homer township,39334
Homer village,1207
Homer village (pt.),31
Homerville city,2452
Homestead borough,3133
Homestead city,65524
Homestead town,341
Homestead township,43
Homestead village,186
Homestown city,146
Hometown city,4365
Homewood borough,108
Homewood city,25802
Homewood township,528
Homewood village,19464
Homewood village (pt.),8688
Hominy city,3532
Honaker town,1399
Hondo city,9056
Honea Path town,3670
Honea Path town (pt.),65
Honeoye Falls village,2704
Honesdale borough,4269
Honey Brook borough,1761
Honey Brook township,8080
Honey Creek town,754
Honey Creek township,716
Honey Grove city,1666
Honey Point township,151
Honeyville city,1441
Honner township,76
Honolulu County,991788
Honor village,326
Hood County,53921
Hood River city,7476
Hood River County,22885
Hooker city,2030
Hooker County,728
Hooker township,215
Hookerton town,403
Hooks city,2751
Hooksett town,13771
Hookstown borough,146
Hoonah city,734
Hoonah-Angoon Census Area,2082
Hooper Bay city,1173
Hooper city,830
Hooper city (pt.),3
Hooper town,103
Hooper township,1271
Hoopeston city,5258
Hoople city,235
Hooppole village,201
Hoosick Falls village,3427
Hoosick town,6835
Hoosier township,333
Hoot Owl town,4
Hoover city,84353
Hoover city (pt.),60235
Hooversville borough,625
Hop Bottom borough,316
Hopatcong borough,14684
Hope city,10004
Hope Mills town,16301
Hope town,2157
Hope township,664
Hope village,106
Hopedale town,5950
Hopedale township,1905
Hopedale village,857
Hopewell borough,1919
Hopewell city,22196
Hopewell town,3732
Hopewell township,538
Hopewell village,405
Hopkins city,18056
Hopkins County,46376
Hopkins Park village,584
Hopkins township,2113
Hopkins village,609
Hopkinsville city,32634
Hopkinton city,611
Hopkinton town,16311
Hopper township,83
Hoquiam city,8389
Horace city,73
Horatio city,1070
Hordville village,146
Horicon city,3695
Horicon town,1375
Horizon City city,19332
Horn Hill town,230
Horn Lake city,26766
Hornbeak town,412
Hornbeck town,477
Hornby town,1694
Hornell city,8404
Hornellsville town,4113
Hornersville city,645
Hornet township,238
Hornick city,225
Hornsby town,284
Horntown town,95
Horry County,298832
Horse Cave city,2360
Horse Creek township,41
Horseheads town,19613
Horseheads village,6678
Horseshoe Bay city,3471
Horseshoe Bay city (pt.),772
Horseshoe Beach town,167
Horseshoe Bend city,2108
Horseshoe Bend city (pt.),17
Horseshoe Lake town,282
Horseshoe Valley township,30
Horsham township,26557
Horton city,1732
Horton township,894
Hortonia town,1086
Hortonville village,2714
Hoschton city,1415
Hoskins village,290
Hosmer city,203
Hosmer township,18
Hospers city,712
Hosston village,311
Hot Spring County,33368
Hot Springs city,35673
Hot Springs County,4816
Hot Springs town,551
Hot Sulphur Springs town,656
Hotchkiss town,907
Houghton city,145
Houghton County,36495
Houghton township,84
Houlton town,5946
Houma city,34124
Hounsfield town,3582
House village,64
Houston Acres city,501
Houston borough,1273
Houston city,2133
Houston city (pt.),39925
Houston County,104193
Houston Lake city,243
Houston town,170
Houston township,220
Houstonia city,221
Houtzdale borough,779
Hoven town,407
Hovey township,97
How town,515
Howard borough,718
Howard city,642
Howard City village,1788
Howard City village (pt.),0
Howard County,13500
Howard Lake city,2041
Howard town,1442
Howard township,2574
Howard village,18987
Howard village (pt.),18987
Howards Grove village,3257
Howardville city,369
Howardwick city,380
Howe town,795
Howe township,12
Howell city,9598
Howell County,40173
Howell town,247
Howell township,6866
Howells village,550
Howes township,78
Howey-in-the-Hills town,1145
Howie township,52
Howland town,1216
Howland township,18679
Hoxie city,2710
Hoyleton township,1113
Hoyleton village,514
Hoyt city,662
Hoyt Lakes city,2016
Hoytville village,300
Huachuca City town,1775
Hubbard city,829
Hubbard County,20573
Hubbard town,1752
Hubbard township,786
Hubbard village,236
Hubbardston town,4522
Hubbardston village,400
Hubbardston village (pt.),45
Hubbardton town,693
Hubbell village,68
Huber Heights city,38162
Huber Heights city (pt.),0
Hubley township,844
Hudson city,2369
Hudson County,669115
Hudson Falls village,7225
Hudson Oaks city,1974
Hudson town,2569
Hudson town (pt.),245
Hudson township,2601
Hudson village,1858
Hudsonville city,7323
Hudspeth County,3211
Huerfano County,6462
Huetter city,101
Huey village,167
Hueytown city,15815
Huff township,1152
Huggins township,148
Hughes city,77
Hughes County,13806
Hughes Springs city,1770
Hughes Springs city (pt.),1764
Hughes town,385
Hughes township,414
Hughestown borough,1391
Hughesville borough,2118
Hughesville village,184
Hughson city,7227
Hugo city,14239
Hugo town,731
Hugo township,42
Hugoton city,3966
Hulbert town,601
Hulbert township,167
Hulett town,400
Hull city,200
Hull town,10365
Hull village,442
Hulmeville borough,999
Humansville city,1037
Humble city,15616
Humboldt city,4625
Humboldt city (pt.),8272
Humboldt County,134809
Humboldt town,590
Humboldt township,1323
Humboldt village,432
Hume town,328
Hume township,399
Hume village,368
Hume village (pt.),9
Humeston city,491
Hummelstown borough,4554
Humnoke city,283
Humphrey city,530
Humphrey city (pt.),243
Humphrey town,669
Humphrey township,388
Humphreys County,8741
Humphreys village,114
Hundred town,289
Hunker borough,287
Hunlock township,2430
Hunnewell city,66
Hunt City township,281
Hunt County,88493
Hunter city,56
Hunter town,100
Hunter township,242
Hunter village,487
Hunterdon County,126067
Hunters Creek Village city,4692
Hunters Hollow city,377
Huntersville town,51567
Huntersville township,117
Huntertown town,5349
Huntertown town (pt.),801
Hunting Valley village,714
Hunting Valley village (pt.),593
Huntingburg city,6042
Huntingdon borough,7037
Huntingdon County,45750
Huntingdon town,3970
Huntington Bay village,1433
Huntington Beach city,200809
Huntington city,625
Huntington city (pt.),17166
Huntington County,36706
Huntington Park city,59362
Huntington town,2179
Huntington township,20607
Huntington Woods city,6357
Huntland town,860
Huntleigh city,335
Huntley township,43
Huntley village,25603
Huntley village (pt.),6251
Huntly township,77
Hunts Point town,434
Huntsburg township,3686
Huntsdale town,32
Huntsville city,188226
Huntsville city (pt.),1744
Huntsville town,1234
Huntsville township,147
Huntsville village,430
Hurdland city,159
Hurdsfield city,83
Hurlbut township,300
Hurley city,171
Hurley town,1278
Hurley township,41
Hurlock town,2057
Huron charter township,15678
Huron city,6806
Huron County,32065
Huron town,2070
Huron township,420
Hurricane city,15032
Hurricane township,256
Hurst city,792
Hurstbourne Acres city,1863
Hurstbourne city,4336
Hurt town,1281
Hurtsboro town,601
Huslia city,274
Huss township,121
Hustisford town,1362
Hustisford village,1100
Hustler village,193
Huston township,1342
Hustonville city,399
Hutchins city,5430
Hutchins town,596
Hutchinson city,41642
Hutchinson County,7200
Hutchinson township,1200
Hutsonville township,1148
Hutsonville village,546
Huttig city,568
Hutto city,21170
Hutton township,898
Huttonsville town,221
Huxley city,3484
Hyannis village,184
Hyattsville city,18420
Hydaburg city,393
Hyde County,5676
Hyde Park borough,484
Hyde Park city,4274
Hyde Park town,21309
Hyde Park township,283
Hyde Park village,491
Hyden city,356
Hydetown borough,523
Hydro town,962
Hydro town (pt.),279
Hymera town,778
Hyndman borough,886
Hypoluxo town,2689
Hyrum city,7818
Hysham town,302
Hytop town,351
Iaeger town,283
Iatan village,47
Iberia city,745
Iberia Parish,73913
Iberville Parish,33327
Ibsen township,107
Ida County,7042
Ida Grove city,2121
Ida township,4873
Ida village,217
Idabel city,7010
Idaho,1634464
Idaho City city,461
Idaho County,16215
Idaho Falls city,58691
Idaho Springs city,1710
Idaho township,524
Idalou city,2330
Idanha city,137
Idanha city (pt.),58
Ideal city,469
Ideal township,1114
Ider town,716
Idun township,253
Ignacio town,721
Ihlen city,61
Ila city,340
Iliff town,258
Ilion village,7890
Ilion village (pt.),22
Illini township,1430
Illinois,12880580
Illinois township,448
Illiopolis township,1309
Illiopolis village,886
Ilwaco city,905
Imbler city,306
Imboden town,650
Imlay City city,3573
Imlay township,3135
Imogene city,68
Impact town,35
Impark township,29
Imperial Beach city,27149
Imperial city,16811
Imperial County,179091
Ina village,2329
Independence charter township,36145
Independence city,5986
Independence city (pt.),0
Independence County,36959
Independence town,1687
Independence township,1103
Independent township,750
Index town,190
Indiahoma town,343
Indialantic town,2785
Indian Beach town,116
Indian Creek township,2277
Indian Creek village,90
Indian Grove township,4189
Indian Harbour Beach city,8334
Indian Head Park village,3839
Indian Head town,3873
Indian Hills city,2946
Indian Lake borough,392
Indian Lake town,1324
Indian Lake township,234
Indian Point township,1530
Indian Point village,516
Indian Prairie township,616
Indian River County,144755
Indian River Shores town,4075
Indian Rocks Beach city,4196
Indian Shores town,1444
Indian Springs Village city,2511
Indian Trail town,36360
Indian Village town,132
Indian Wells city,5219
Indiana,6596855
Indiana borough,14194
Indiana County,87706
Indiana township,31
Indianapolis city,858325
Indianapolis city (balance),848788
Indianapolis city (balance) (pt.),143780
Indianfields township,2575
Indianola city,15305
Indianola town,156
Indianola village,272
Indiantown township,690
Indio city,85633
Industrial township,800
Industry borough,1800
Industry city,208
Industry town,919
Industry township,709
Industry village,462
Inez city,695
Ingalls city,304
Ingalls town,2390
Ingalls township,608
Ingallston township,925
Ingersoll township,2727
Ingham County,284582
Ingham township,2459
Ingleside city,9639
Ingleside city (pt.),0
Ingleside on the Bay city,638
Inglewood city,111905
Inglewood village,322
Inglis town,1303
Ingram borough,3300
Ingram city,1815
Ingram village,75
Inguadona township,192
Inkom city,863
Inkster city,24786
Inkster township,137
Inland township,2061
Inlet town,324
Inman city,1374
Inman township,290
Inman village,129
Innsbrook village,575
Inola town,1824
Interior town,102
Interior township,304
Interlachen town,1358
Interlaken borough,817
Interlaken village,621
International Falls city,6171
Inver Grove Heights city,34709
Inverness city,7162
Inverness town,957
Inverness township,2216
Inverness village,7592
Inverness village (pt.),1735
Inwood city,817
Inwood township,705
Inyo County,18410
Iola city,5553
Iola town,965
Iola township,799
Iola village,139
Iona city,1953
Iona township,157
Ione city,6983
Ione town,448
Ionia city,288
Ionia County,64294
Ionia town,87
Ionia town (pt.),86
Ionia township,80
Iosco County,25420
Iosco township,3896
Iota Flat township,37
Iota town,1485
Iowa,3107126
Iowa City city,73415
Iowa Colony village,1213
Iowa County,16375
Iowa Falls city,5173
Iowa Park city,6391
Iowa town,3174
Iowa township,1638
Ipava village,450
Ipswich city,950
Ipswich town,13661
Ipswich township,57
Ira town,2239
Ira township,5013
Iraan city,1259
Irasburg town,1138
Iredell city,331
Iredell County,166675
Irena village,17
Irene city,412
Irene city (pt.),184
Ireton city,604
Irion County,1574
Irishtown township,1163
Irmo town,11893
Irmo town (pt.),4459
Iron City town,309
Iron County,11387
Iron Gate town,383
Iron Junction city,86
Iron Mountain city,7554
Iron Mountain Lake city,713
Iron Range township,654
Iron Ridge village,905
Iron River city,2915
Iron River town,1126
Iron River township,988
Irondale city,12444
Irondale township,1116
Irondale village,368
Irondequoit town,51462
Ironton city,564
Ironton city (pt.),831
Ironton town,675
Ironton village,255
Ironwood charter township,2243
Ironwood city,5113
Iroquois city,266
Iroquois city (pt.),68
Iroquois County,28879
Iroquois township,610
Iroquois village,150
Irrigon city,1791
Irvine city,248531
Irvine township,16
Irving city,232406
Irving town,766
Irving township,978
Irving village,483
Irvington city,1178
Irvington town,418
Irvington township,1249
Irvington village,642
Irvona borough,629
Irwin borough,3883
Irwin city,221
Irwin County,9104
Irwin township,1342
Irwin village,73
Irwindale city,1431
Irwinton city,577
Isabel city,91
Isabel town,144
Isabel township,186
Isabella County,70616
Isabella township,2230
Isabelle town,280
Isanti city,5424
Isanti County,38413
Isanti township,2276
Isbel township,100
Ischua town,833
Ishpeming city,6532
Ishpeming township,3553
Island city,457
Island City city,994
Island County,79275
Island Creek township,10207
Island Falls town,814
Island Grove township,621
Island Heights borough,1693
Island Lake township,173
Island Lake village,8031
Island Lake village (pt.),3313
Island Park city,273
Island Park township,274
Island Park village,4736
Islandia village,3384
Isle au Haut town,72
Isle city,786
Isle Harbor township,564
Isle La Motte town,473
Isle of Palms city,4319
Isle of Wight County,36007
Islesboro town,568
Isleton city,828
Isley township,44
Islip town,336793
Ismay town,21
Isola town,668
Israel township,1153
Issaquah city,34056
Issaquena County,1397
Italy town,1155
Itasca city,1621
Itasca County,45589
Itasca township,301
Itasca village,8800
Itasca village (pt.),7074
Itawamba County,23527
Ithaca city,2849
Ithaca town,20515
Ithaca village,151
Itta Bena city,1999
Iuka city,168
Iuka township,973
Iuka village,474
Iva town,1265
Ivanhoe city,554
Ivanhoe township,467
Ivesdale village,271
Ivesdale village (pt.),271
Ivey city,947
Ivins city,7665
Ivor town,329
Ivy township,258
Ivyland borough,1051
IXL town,51
Ixonia town,4469
Izard County,13486
Jacinto City city,10809
Jack County,8855
Jackman town,851
Jacksboro city,4413
Jacksboro town,1968
Jackson Center borough,221
Jackson Center village,1455
Jackson city,5025
Jackson city (pt.),170528
Jackson County,52665
Jackson Junction city,57
Jackson Parish,15994
Jackson town,3800
Jackson township,1197
Jackson village,218
Jacksonburg village,64
Jacksonport town,207
Jacksons' Gap town,808
Jacksonville Beach city,22665
Jacksonville city,12250
Jacksonville village,149
Jacob City city,244
Jacobs town,715
Jacobus borough,1843
Jadis township,581
Jaffrey town,5363
Jakin city,150
Jal city,2209
Jamaica Beach city,1030
